dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381 -2.98755181 -1.41255583  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643  -2.37291074  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
  -2.15792427  0.24068203  0.78159267  1.29922018  1.65999448 -0.57253291]]","{'f_5': ['>=-0.07783165574073792'], 'f_20': ['>=-0.8210033923387527'], 'f_14': ['<0.9513358622789383'], 'f_30': ['<-0.8472579419612885'], 'f_0': ['>=-1.2326931208372116'], 'f_34': ['>=0.5287914276123047'], 'f_19': ['<-0.9757436960935593'], 'f_33': ['>=0.26476386189460754']}",{},{},{},"{'f_32': ['>=0.750588983297348'], 'f_5': ['>=-0.9374318420886993'], 'f_20': ['== 0.4728461281954939'], 'f_14': ['<0.9513358622789383'], 'f_0': ['== 0.3546103537603051'], 'f_34': ['>=-0.5725852251052856'], 'f_25': ['<1.2382141947746277']}","{'f_5': ['>=0.17500701546669006'], 'f_20': ['>=-0.6738007664680481'], 'f_14': ['<1.6561642289161682'], 'f_34': ['>=0.9207344651222229'], 'f_4': ['<0.5754199624061584']}","{'f_34': ['>-0.60'], 'f_5': ['>-1.08'], 'f_14': ['<=-0.15'], 'f_25': ['<=-0.67'], 'f_4': ['<=-1.41'], 'f_33': ['>-0.77'], 'f_6': ['<=0.76'], 'f_23': ['>-1.27']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.5171710550785065'], 'f_32': ['>=-0.3347993865609169'], 'f_14': ['>=-0.13018974289298058']}","{'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999'], 'f_32': ['== 0.7815926667863563']}","{'f_32': ['>=-0.2767897695302963'], 'f_14': ['>=-1.786868393421173'], 'f_9': ['>=-0.3939907103776932'], 'f_34': ['<0.9901469647884369']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_14': ['>-0.15']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934 -1.89524511 -1.27604446 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.4265725612640381'], 'f_20': ['>=-0.31634218990802765']}","{'f_32': ['<-0.24892309308052063'], 'f_20': ['== 0.4728461281954939'], 'f_19': ['>=-0.7456337660551071']}","{'f_9': ['<-0.21250156313180923'], 'f_20': ['>=-0.5890207588672638']}","{'f_9': ['<=-1.51'], 'f_35': ['<=-0.57'], 'f_12': ['<=-1.49'], 'f_5': ['<=-1.08'], 'f_8': ['<=-1.28'], 'f_21': ['<=0.50'], 'f_17': ['<=-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624 -1.27604446  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949  2.05615754  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.3347993865609169'], 'f_14': ['>=-0.140844888985157']}","{'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999'], 'f_32': ['== 0.7815926667863563']}","{'f_32': ['>=0.37505365908145905'], 'f_14': ['>=-2.02838796377182'], 'f_9': ['>=-0.373670369386673'], 'f_34': ['<0.9650787711143494'], 'f_31': ['>=-2.9525198936462402']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_14': ['>-0.15']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989 -5.65229631 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108 -4.05764474 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_32': ['>=-0.24892309308052063'], 'f_16': ['<-2.737688645720482'], 'f_22': ['<-1.9055982306599617'], 'f_9': ['>=-0.4265725910663605']}",{},{},"{'f_9': ['>=-0.4265725612640381'], 'f_32': ['>=-0.26111793518066406'], 'f_16': ['< 0.6267043459826895 * f_22+2.0662330863440355']}","{'f_32': ['>=-1.1485009789466858'], 'f_15': ['== 0.22652988649112907'], 'f_20': ['>=0.45427997410297394'], 'f_9': ['>=-0.4265725910663605'], 'f_34': ['<1.5212785005569458'], 'f_31': ['== 0.24068202771308894']}","{'f_32': ['>=0.08009585738182068'], 'f_16': ['<0.0006192382425069809'], 'f_9': ['>=-0.5033102631568909'], 'f_34': ['<0.6077281385660172']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_25': ['>-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583 -1.08085599
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_32': ['>=-0.24892307072877884'], 'f_5': ['< -0.8710202115765525 * f_34+1.32206158254514'], 'f_10': ['>=-0.42002852261066437'], 'f_9': ['>=-0.47467370331287384']}","{'f_32': ['>=0.5445674061775208'], 'f_14': ['>=-1.258307620882988'], 'f_9': ['>=0.6200049221515656'], 'f_34': ['<0.5287914276123047']}","{'f_9': ['>=0.149982251226902'], 'f_34': ['<0.847671166062355'], 'f_32': ['>=-0.24663946777582169']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_10': ['>-1.15']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_32': ['>=-0.24892309308052063'], 'f_14': ['>=-1.258307620882988'], 'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047']}",{},{},"{'f_9': ['>=-0.44234488904476166'], 'f_34': ['<0.5899476706981659'], 'f_32': ['>=-0.24892307072877884']}","{'f_9': ['== 0.6606091843003894'], 'f_32': ['== 0.7815926667863563'], 'f_34': ['== -0.6024116423014999']}","{'f_32': ['>=0.48840783536434174'], 'f_14': ['>=-1.9492295980453491'], 'f_9': ['>=-0.2999645844101906'], 'f_34': ['<0.629510223865509']}","{'f_9': ['>-1.51'], 'f_32': ['>-1.28'], 'f_25': ['>-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381 -2.98755181 -1.41255583 -1.08085599
  -1.31591183 -1.89524511 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164 -0.57253291]]","{'f_32': ['<-0.24892309308052063'], 'f_20': ['>=-0.8210033923387527'], 'f_6': ['<-0.2779912054538727']}",{},{},"{'f_3': ['< 150.25597911171047 * f_20+60.237647851911525'], 'f_32': ['<-0.24892307072877884'], 'f_6': ['<0.6446048319339752']}","{'f_32': ['<-1.0637010633945465'], 'f_20': ['>=0.45539888739585876'], 'f_11': ['>=-1.2873798608779907'], 'f_9': ['>=-0.4265725910663605'], 'f_19': ['>=-0.9757436960935593'], 'f_33': ['>=0.26476386189460754']}","{'f_32': ['<-0.26952266693115234'], 'f_20': ['>=-0.7449545860290527']}","{'f_32': ['<=-1.28'], 'f_6': ['<=-1.32'], 'f_35': ['<=-0.57'], 'f_14': ['<=-0.15'], 'f_25': ['<=-0.67'], 'f_9': ['>-1.51 ', ' <= 0.66'], 'f_18': ['<=0.09'], 'f_22': ['<=0.25'], 'f_26': ['<=0.24'], 'f_29': ['<=0.21'], 'f_16': ['<=0.18'], 'f_1': ['<=0.28'], 'f_3': ['<=0.33'], 'f_21': ['<=0.50'], 'f_33': ['<=1.30'], 'f_11': ['<=0.34'], 'f_2': ['<=0.20'], 'f_31': ['<=0.24'], 'f_7': ['<=0.53'], 'f_28': ['<=0.12'], 'f_0': ['<=0.35']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164  1.74662448]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_32': ['>=-0.4525878429412842'], 'f_22': ['>=-1.3157427981495857'], 'f_9': ['>=-0.5352907478809357'], 'f_34': ['<0.6419117152690887']}","{'f_32': ['>=-1.268270492553711'], 'f_14': ['>=-2.3409541845321655'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['<1.6437125205993652']}","{'f_32': ['>=0.04970155656337738'], 'f_9': ['>=0.29810725897550583'], 'f_34': ['<1.000507414340973'], 'f_31': ['>=-1.7732800245285034']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_35': ['>-0.57'], 'f_12': ['>-1.49']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164  1.74662448]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_17': ['>=0.4035385400056839'], 'f_9': ['>=-0.4747168570756912'], 'f_6': ['>=-1.2215553522109985'], 'f_34': ['<0.08355540037155151']}","{'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999'], 'f_32': ['== 0.7815926667863563']}","{'f_9': ['>=-0.4186803549528122'], 'f_32': ['>=-0.2120182067155838']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583 -1.08085599
  -1.31591183  0.52763624 -1.27604446  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613 -1.99843689  0.24644839 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_32': ['>=-0.24892309308052063'], 'f_14': ['>=-1.258307620882988']}",{},{},"{'f_32': ['>=-0.24892307817935944'], 'f_14': ['>= 1.0278357128321673 * f_5+-1.9970927537969274'], 'f_9': ['>=0.005061686038970947'], 'f_34': ['<0.919494241476059']}","{'f_32': ['== 0.7815926667863563'], 'f_5': ['== -1.080855985220497'], 'f_9': ['== 0.6606091843003894'], 'f_30': ['== 0.4634082912440848']}","{'f_9': ['>=-0.3898753970861435'], 'f_32': ['>=-0.2505303621292114']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_23': ['<=-1.27']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035 -3.63379202  0.19751381 -2.98755181  0.70793662 -1.08085599
   0.75992934  0.52763624 -1.27604446  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643  -2.37291074 -2.11485289 -1.99843689  0.24644839  0.78627466
   0.0587681  -0.66500998 -4.15485946  0.0176915   0.12216944 -4.74341649
  -2.15792427  0.24068203 -1.27943882  1.29922018  1.65999448 -0.57253291]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-0.8222595453262329']},{'f_20': ['== -2.1148528884360096']},{'f_20': ['<-0.8653742969036102']},"{'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_6': ['>-1.32 ', ' <= 0.76'], 'f_17': ['>-0.67'], 'f_33': ['>-0.77'], 'f_10': ['<=-1.15'], 'f_23': ['>-1.27 ', ' <= 0.79'], 'f_21': ['<=0.50'], 'f_25': ['<=-0.67'], 'f_1': ['<=0.28'], 'f_31': ['<=0.24'], 'f_7': ['<=0.53'], 'f_11': ['<=0.34'], 'f_16': ['<=0.18'], 'f_22': ['<=0.25'], 'f_18': ['<=0.09'], 'f_30': ['<=0.46'], 'f_13': ['<=0.07'], 'f_19': ['<=0.42'], 'f_2': ['<=0.20'], 'f_34': ['<=1.66'], 'f_12': ['<=0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ -2.81999662   0.27519462  -5.06293722   0.33472223   0.70793662
    0.92519264   0.75992934   0.52763624   0.78367175   0.66060918
   -1.14787694   0.34275723  -1.49165185 -14.56250894  -2.36312928
    0.22652989   0.17691925  -0.67481361   0.0905643    0.42142335
    0.47284613   0.50039108   0.24644839  -1.2718202    0.0587681
   -0.66500998   0.24068203   0.0176915    0.12216944   0.21081851
    0.46340829   0.24068203   0.78159267   1.29922018   1.65999448
   -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_13': ['<-7.246919550001621']}",{},{},"{'f_34': ['>=0.4787229746580124'], 'f_13': ['<-7.246919870376587'], 'f_5': ['>=-0.1222267635166645']}","{'f_32': ['>=-0.3747366666793823'], 'f_5': ['>=-0.07783165574073792'], 'f_20': ['>=0.3888853192329407'], 'f_14': ['<0.9513358622789383'], 'f_9': ['== 0.6606091843003894'], 'f_0': ['== -2.8199966227605224'], 'f_34': ['>=1.5023823380470276'], 'f_2': ['== -5.0629372239178565']}","{'f_5': ['>=-0.2059316299855709'], 'f_20': ['>=-1.0284113697707653'], 'f_34': ['>=0.7463239431381226'], 'f_4': ['<1.2497298121452332'], 'f_13': ['<-1.5465993881225586'], 'f_33': ['>=0.31745585799217224']}","{'f_34': ['>-0.60 ', ' <= 1.66'], 'f_5': ['>-1.08 ', ' <= 0.93'], 'f_12': ['<=-1.49'], 'f_4': ['>-1.41 ', ' <= 0.71'], 'f_14': ['<=-0.15'], 'f_25': ['<=-0.67'], 'f_17': ['<=-0.67'], 'f_32': ['<=0.78'], 'f_3': ['<=0.33'], 'f_33': ['<=1.30'], 'f_30': ['<=0.46'], 'f_1': ['<=0.28'], 'f_6': ['<=0.76'], 'f_31': ['<=0.24'], 'f_24': ['<=0.06'], 'f_26': ['<=0.24'], 'f_10': ['<=0.87'], 'f_13': ['<=0.07'], 'f_19': ['<=0.42'], 'f_2': ['<=0.20'], 'f_7': ['<=0.53'], 'f_18': ['<=0.09'], 'f_9': ['<=0.66'], 'f_8': ['<=0.78'], 'f_15': ['<=0.23'], 'f_22': ['<=0.25'], 'f_16': ['<=0.18'], 'f_29': ['<=0.21'], 'f_27': ['<=0.02']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335 -2.11485289  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164  1.74662448]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-0.8210033774375916']},{'f_20': ['== -2.1148528884360096']},{'f_20': ['<-0.8620994091033936']},"{'f_34': ['<=-0.60'], 'f_6': ['>-1.32'], 'f_25': ['>-0.67'], 'f_1': ['<=0.28'], 'f_21': ['<=0.50'], 'f_8': ['>-1.28'], 'f_4': ['<=0.71'], 'f_11': ['<=0.34'], 'f_5': ['<=0.93'], 'f_9': ['<=0.66'], 'f_12': ['<=0.67'], 'f_29': ['<=0.21'], 'f_0': ['<=0.35'], 'f_24': ['<=0.06'], 'f_22': ['<=0.25']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_9': ['<-0.43348847329616547'], 'f_20': ['>=-0.8210033923387527']}",{'f_9': ['== -1.5137543100601094']},"{'f_9': ['<-0.4138604998588562'], 'f_20': ['>=-0.7936771810054779']}","{'f_9': ['<=-1.51'], 'f_17': ['<=-0.67'], 'f_33': ['>-0.77']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175 -1.51375431  0.87117353  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335 -2.11485289  0.50039108  0.24644839 -1.2718202
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164  1.74662448]]",{'f_20': ['<-0.8210033923387527']},{},{},{'f_20': ['<-0.8224251866340637']},{'f_20': ['<0.46056120097637177']},{'f_20': ['<-1.4377389550209045']},"{'f_5': ['<=-1.08'], 'f_6': ['>-1.32 ', ' <= 0.76'], 'f_23': ['<=-1.27'], 'f_34': ['<=-0.60'], 'f_9': ['<=0.66'], 'f_27': ['<=0.02'], 'f_3': ['<=0.33'], 'f_10': ['<=0.87'], 'f_32': ['<=0.78'], 'f_8': ['<=0.78'], 'f_17': ['<=1.48'], 'f_4': ['<=0.71'], 'f_22': ['<=0.25'], 'f_11': ['<=0.34'], 'f_31': ['<=0.24'], 'f_25': ['<=1.50'], 'f_19': ['<=0.42'], 'f_16': ['<=0.18'], 'f_30': ['<=0.46'], 'f_0': ['<=0.35'], 'f_18': ['<=0.09']}"
kr-vs-kp,./data/numerical_only/balanced,"[[-2.81999662  0.27519462 -5.06293722  0.33472223  0.70793662 -1.08085599
  -1.31591183  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839 -1.2718202
   0.0587681  -0.66500998 -4.15485946  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882  1.29922018 -0.60241164 -0.57253291]]","{'f_32': ['<-0.24892309308052063'], 'f_20': ['>=-0.8210033923387527'], 'f_6': ['<-0.2779912054538727']}",{},{},"{'f_32': ['<-0.2500861808657646'], 'f_20': ['>=-0.9288241565227509'], 'f_6': ['<0.28397664427757263']}","{'f_32': ['== -1.279438820877996'], 'f_20': ['== 0.4728461281954939'], 'f_9': ['== 0.6606091843003894'], 'f_6': ['<-0.2779912054538727'], 'f_33': ['>=0.26476386189460754']}","{'f_32': ['<-0.2677556350827217'], 'f_20': ['>=-0.8305386006832123'], 'f_6': ['<0.5597366392612457']}","{'f_32': ['<=-1.28'], 'f_6': ['<=-1.32'], 'f_9': ['>-1.51'], 'f_4': ['>-1.41'], 'f_17': ['<=-0.67']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662  0.92519264
   0.75992934  0.52763624  0.78367175 -1.51375431 -1.14787694  0.34275723
  -1.49165185  0.06866949 -0.15348587  0.22652989 -5.65229631 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203 -1.27943882 -0.76969248 -0.60241164 -0.57253291]]","{'f_9': ['<-0.4265725910663605'], 'f_20': ['>=-0.8210033923387527']}",{},{},"{'f_32': ['<-0.24732784926891327'], 'f_20': ['>=-0.4014357477426529'], 'f_33': ['<0.26476386189460754']}","{'f_32': ['<0.7762495875358582'], 'f_20': ['== 0.4728461281954939'], 'f_25': ['<1.4431516528129578'], 'f_33': ['<1.2590473294258118']}","{'f_9': ['<-0.36378931999206543'], 'f_20': ['>=-0.8757770657539368']}","{'f_9': ['<=-1.51'], 'f_17': ['<=-0.67'], 'f_12': ['<=-1.49'], 'f_19': ['<=0.42'], 'f_25': ['<=-0.67'], 'f_14': ['<=-0.15'], 'f_10': ['<=-1.15'], 'f_4': ['>-1.41']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223 -1.41255583  0.92519264
   0.75992934  0.52763624  0.78367175  0.66060918 -1.14787694  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925 -0.67481361
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681  -0.66500998  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267 -0.76969248 -0.60241164 -0.57253291]]","{'f_32': ['>=-0.24892309308052063'], 'f_14': ['>=-1.258307620882988'], 'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047']}",{},{},"{'f_32': ['>=-0.28163786977529526'], 'f_14': ['>=-1.2933812737464905'], 'f_9': ['>=-0.4610862731933594'], 'f_34': ['<0.5647026151418686']}","{'f_32': ['== 0.7815926667863563'], 'f_14': ['== -0.15348586907379907'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['== -0.6024116423014999']}","{'f_32': ['>=-0.2551043778657913'], 'f_14': ['>=-1.1225639879703522'], 'f_9': ['>=0.22198694199323654'], 'f_34': ['<0.5970752835273743']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_34': ['<=-0.60'], 'f_12': ['>-1.49']}"
kr-vs-kp,./data/numerical_only/balanced,"[[ 0.35461035  0.27519462  0.19751381  0.33472223  0.70793662 -1.08085599
   0.75992934  0.52763624  0.78367175  0.66060918  0.87117353  0.34275723
   0.67039772  0.06866949 -0.15348587  0.22652989  0.17691925  1.48189068
   0.0905643   0.42142335  0.47284613  0.50039108  0.24644839  0.78627466
   0.0587681   1.50373684  0.24068203  0.0176915   0.12216944  0.21081851
   0.46340829  0.24068203  0.78159267  1.29922018 -0.60241164 -0.57253291]]","{'f_9': ['>=-0.4265725910663605'], 'f_34': ['<0.5287914276123047'], 'f_32': ['>=-0.24892309308052063']}",{},{},"{'f_9': ['>=-0.5171710550785065'], 'f_34': ['< -0.9802009053344373 * f_5+1.4472447284482548'], 'f_32': ['>=-0.2500861808657646']}","{'f_32': ['>=-1.1843157410621643'], 'f_7': ['>=-1.8889639377593994'], 'f_9': ['== 0.6606091843003894'], 'f_34': ['<1.6570589542388916']}","{'f_9': ['>=-0.2776130512356758'], 'f_32': ['>=-0.8362773358821869']}","{'f_32': ['>-1.28'], 'f_9': ['>-1.51'], 'f_5': ['<=-1.08'], 'f_25': ['>-0.67']}"
